,name,score,var
807,Technical Writers,0.8537546396255493,0.24084419012069702
808,Telecommunications Engineering Specialists,0.6684863567352295,0.14681480824947357
809,"Telecommunications Equipment Installers and Repairers, Except Line Installers",0.4553970992565155,0.1112794503569603
810,Telecommunications Line Installers and Repairers,0.410818487405777,0.10036800801753998
811,Telemarketers,0.6771363019943237,0.1887425184249878
812,Telephone Operators,0.667582631111145,0.1755874902009964
813,Tellers,0.7465749382972717,0.19504010677337646
814,Terrazzo Workers and Finishers,0.4307480454444885,0.10010986775159836
815,Textile Bleaching and Dyeing Machine Operators and Tenders,0.37628427147865295,0.09794462472200394
816,"Textile Cutting Machine Setters, Operators, and Tenders",0.316751092672348,0.09635303169488907
817,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.3186618387699127,0.09538670629262924
818,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.3317244052886963,0.1017581969499588
819,Tile and Stone Setters,0.5090401768684387,0.11671322584152222
820,Timing Device Assemblers and Adjusters,0.3739323019981384,0.09715258330106735
821,Tire Builders,0.3621217608451843,0.09942787140607834
822,Tire Repairers and Changers,0.3982480466365814,0.10107630491256714
823,"Title Examiners, Abstractors, and Searchers",0.8242331743240356,0.23377355933189392
824,"Tool Grinders, Filers, and Sharpeners",0.3510069251060486,0.09983137995004654
825,Tool and Die Makers,0.39772701263427734,0.10038682073354721
826,Tour Guides and Escorts,0.7231692671775818,0.199035182595253
827,Traffic Technicians,0.7662719488143921,0.18731868267059326
828,Training and Development Managers,1.142214298248291,0.38865989446640015
829,Training and Development Specialists,1.0715692043304443,0.34815478324890137
830,Transit and Railroad Police,0.7864552736282349,0.20619569718837738
831,Transportation Engineers,1.0188671350479126,0.30263760685920715
832,Transportation Inspectors,0.7157421112060547,0.17239396274089813
833,Transportation Planners,1.0588734149932861,0.3327414393424988
834,Transportation Security Screeners,0.6146467328071594,0.14225266873836517
835,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation",0.3841656744480133,0.10401992499828339
836,"Transportation, Storage, and Distribution Managers",0.9917251467704773,0.293075293302536
837,Travel Agents,0.850918710231781,0.2392866164445877
838,Travel Guides,0.8140352368354797,0.21217679977416992
839,Treasurers and Controllers,1.0846703052520752,0.34911665320396423
840,Tree Trimmers and Pruners,0.44004786014556885,0.11367569863796234
841,Tutors,0.958681046962738,0.30779343843460083
842,"Umpires, Referees, and Other Sports Officials",0.7661890983581543,0.20394179224967957
843,Upholsterers,0.5283735394477844,0.11862959712743759
844,Urban and Regional Planners,1.0942975282669067,0.3593204617500305
845,Urologists,0.9150146245956421,0.25933992862701416
846,"Ushers, Lobby Attendants, and Ticket Takers",0.5623643398284912,0.13693083822727203
847,Validation Engineers,0.9150031805038452,0.2598496377468109
848,Veterinarians,1.016223669052124,0.30991360545158386
849,Veterinary Assistants and Laboratory Animal Caretakers,0.7036481499671936,0.16580185294151306
850,Veterinary Technologists and Technicians,0.6939862370491028,0.16285885870456696
851,Video Game Designers,0.955571711063385,0.2735237181186676
852,Waiters and Waitresses,0.6777191758155823,0.17702330648899078
853,Watch and Clock Repairers,0.3460499942302704,0.09630931913852692
854,Water Resource Specialists,0.9873508810997009,0.2878586947917938
855,Water and Wastewater Treatment Plant and System Operators,0.47458744049072266,0.1188071221113205
856,Water/Wastewater Engineers,1.0415352582931519,0.3232976794242859
857,Weatherization Installers and Technicians,0.5126256346702576,0.11257058382034302
858,Web Administrators,0.8522353768348694,0.22063103318214417
859,Web Developers,0.8439581990242004,0.216366708278656
860,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",0.607116162776947,0.13800568878650665
861,"Welders, Cutters, Solderers, and Brazers",0.4113217890262604,0.0963718369603157
862,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.39259371161460876,0.10065275430679321
863,Wellhead Pumpers,0.29242825508117676,0.10234864056110382
864,"Wholesale and Retail Buyers, Except Farm Products",0.9991400241851807,0.3035774528980255
865,Wind Energy Development Managers,0.9466480016708374,0.26510459184646606
866,Wind Energy Engineers,0.9463616013526917,0.26928430795669556
867,Wind Energy Operations Managers,0.7916412353515625,0.19276826083660126
868,Wind Turbine Service Technicians,0.4113501310348511,0.11255805939435959
869,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.2916063070297241,0.09009144455194473
870,Word Processors and Typists,0.5547637343406677,0.122029609978199
871,Writers and Authors,0.8952808976173401,0.2790880799293518
872,Zoologists and Wildlife Biologists,0.9729474782943726,0.28553661704063416
